"id","clid","ssex","srace","sbirthq","sbirthy","treadssk","tmathssk","sesk"
2415,119,"male","white","1st qtr - jan,feb,march",1980,419,429,"free lunch"
633,119,"male","white","3rd qtr - july,aug,sept",1980,422,494,"non-free lunch"
3952,119,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3075,119,"female","white","3rd qtr - july,aug,sept",1980,436,468,"non-free lunch"
1808,119,"female","white","3rd qtr - july,aug,sept",1980,447,494,"free lunch"
1865,120,"female","white","1st qtr - jan,feb,march",1980,467,576,"non-free lunch"
3700,120,"male","black","1st qtr - jan,feb,march",1979,445,513,"free lunch"
3409,120,"female","white","3rd qtr - july,aug,sept",1980,470,576,"non-free lunch"
445,120,"male","white","2nd qtr - april,may,june",1979,503,602,"non-free lunch"
2272,120,"male","other","3rd qtr - july,aug,sept",1979,476,602,"non-free lunch"
3074,120,"female","white","4th qtr - oct,nov,dec",1979,456,528,"non-free lunch"
919,120,"female","white","2nd qtr - april,may,june",1980,456,547,"non-free lunch"
3211,120,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
3356,120,"female","white","1st qtr - jan,feb,march",1980,450,536,"non-free lunch"
2124,120,"female","white","2nd qtr - april,may,june",1980,403,449,"free lunch"
2332,120,"male","white","4th qtr - oct,nov,dec",1979,507,626,"non-free lunch"
1410,120,"female","black","4th qtr - oct,nov,dec",1979,430,489,"free lunch"
2619,120,"male","white","4th qtr - oct,nov,dec",1979,468,602,"non-free lunch"
3979,120,"female","white","2nd qtr - april,may,june",1980,518,576,"non-free lunch"
1580,120,"male","white","3rd qtr - july,aug,sept",1979,463,602,"free lunch"
204,120,"female","white","3rd qtr - july,aug,sept",1980,510,626,"non-free lunch"
1358,121,"male","white","3rd qtr - july,aug,sept",1980,436,500,"non-free lunch"
252,121,"male","white","3rd qtr - july,aug,sept",1980,424,459,"non-free lunch"
498,121,"male","white","2nd qtr - april,may,june",1979,433,478,"free lunch"
696,121,"male","white","2nd qtr - april,may,june",1980,413,423,"free lunch"
3333,121,"male","white","2nd qtr - april,may,june",1980,497,484,"non-free lunch"
3059,121,"male","black","4th qtr - oct,nov,dec",1979,413,473,"free lunch"
1872,121,"female","white","3rd qtr - july,aug,sept",1980,400,429,"non-free lunch"
2742,121,"male","white","3rd qtr - july,aug,sept",1980,405,434,"non-free lunch"
3973,121,"male","white","2nd qtr - april,may,june",1980,422,463,"free lunch"
213,121,"female","white","2nd qtr - april,may,june",1980,430,473,"non-free lunch"
3591,121,"male","white","2nd qtr - april,may,june",1980,421,478,"non-free lunch"
2211,121,"male","white","4th qtr - oct,nov,dec",1979,433,454,"free lunch"
2933,121,"female","white","3rd qtr - july,aug,sept",1980,430,489,"non-free lunch"
360,122,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
2652,122,"male","white","2nd qtr - april,may,june",1980,468,478,"non-free lunch"
3796,122,"female","white","2nd qtr - april,may,june",1980,433,454,"free lunch"
91,122,"male","white","4th qtr - oct,nov,dec",1979,451,576,"non-free lunch"
1409,122,"female","white","3rd qtr - july,aug,sept",1980,448,484,"non-free lunch"
3716,122,"female","white","1st qtr - jan,feb,march",1980,538,528,"free lunch"
4058,122,"female","white","3rd qtr - july,aug,sept",1980,440,439,"non-free lunch"
1632,122,"female","white","3rd qtr - july,aug,sept",1980,410,454,"free lunch"
2614,122,"female","white","3rd qtr - july,aug,sept",1980,443,484,"free lunch"
1599,122,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
2424,122,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
1413,122,"male","white","2nd qtr - april,may,june",1979,425,484,"free lunch"
2164,123,"female","white","3rd qtr - july,aug,sept",1980,410,494,"non-free lunch"
3469,123,"male","white","4th qtr - oct,nov,dec",1979,437,468,"non-free lunch"
1376,123,"male","white","2nd qtr - april,may,june",1980,408,449,"non-free lunch"
3989,123,"male","white","4th qtr - oct,nov,dec",1979,437,468,"free lunch"
1828,123,"male","white","1st qtr - jan,feb,march",1980,455,494,"free lunch"
1367,123,"female","white","1st qtr - jan,feb,march",1980,410,459,"free lunch"
471,123,"female","white","3rd qtr - july,aug,sept",1980,430,473,"non-free lunch"
3156,123,"female","white","3rd qtr - july,aug,sept",1980,448,484,"non-free lunch"
3816,123,"male","white","4th qtr - oct,nov,dec",1979,465,547,"non-free lunch"
1977,123,"male","white","3rd qtr - july,aug,sept",1979,430,489,"non-free lunch"
2831,123,"female","white","2nd qtr - april,may,june",1980,455,528,"non-free lunch"
1459,123,"male","white","1st qtr - jan,feb,march",1980,503,559,"non-free lunch"
2331,123,"male","white","1st qtr - jan,feb,march",1980,434,463,"free lunch"
82,123,"female","white","3rd qtr - july,aug,sept",1980,490,576,"non-free lunch"
1546,124,"male","white","3rd qtr - july,aug,sept",1980,411,459,"non-free lunch"
3820,124,"male","white","4th qtr - oct,nov,dec",1979,447,489,"non-free lunch"
3379,124,"female","white","3rd qtr - july,aug,sept",1980,514,602,"non-free lunch"
3623,124,"male","white","4th qtr - oct,nov,dec",1979,461,536,"non-free lunch"
3056,124,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
2891,124,"male","white","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
2003,124,"male","white","2nd qtr - april,may,june",1980,474,536,"free lunch"
3921,124,"female","white","2nd qtr - april,may,june",1980,495,547,"non-free lunch"
3712,124,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
1618,124,"male","white","3rd qtr - july,aug,sept",1980,485,506,"non-free lunch"
2379,124,"female","white","3rd qtr - july,aug,sept",1980,428,468,"free lunch"
2347,124,"female","black","1st qtr - jan,feb,march",1980,437,484,"free lunch"
346,124,"male","white","3rd qtr - july,aug,sept",1980,472,520,"non-free lunch"
4024,124,"female","white","2nd qtr - april,may,june",1980,490,576,"non-free lunch"
1382,126,"male","white","2nd qtr - april,may,june",1980,405,429,"non-free lunch"
63,126,"female","white","3rd qtr - july,aug,sept",1980,411,468,"non-free lunch"
3843,126,"female","white","1st qtr - jan,feb,march",1980,437,494,"free lunch"
1288,126,"male","white","3rd qtr - july,aug,sept",1980,418,468,"free lunch"
701,126,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,NA
1558,126,"male","white","3rd qtr - july,aug,sept",1980,416,454,"non-free lunch"
2245,126,"male","white","3rd qtr - july,aug,sept",1980,400,459,"non-free lunch"
828,126,"male","white","1st qtr - jan,feb,march",1980,436,506,"non-free lunch"
3148,126,"female","white","4th qtr - oct,nov,dec",1979,398,444,"free lunch"
2414,126,"female","white","3rd qtr - july,aug,sept",1980,439,513,"non-free lunch"
2910,126,"male","white","2nd qtr - april,may,june",1980,407,513,"free lunch"
3105,126,"female","white","4th qtr - oct,nov,dec",1979,428,489,"non-free lunch"
4041,126,"female","white","2nd qtr - april,may,june",1980,NA,NA,"free lunch"
3910,126,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
65,126,"female","white","1st qtr - jan,feb,march",1980,395,412,"non-free lunch"
2957,126,"male","white","1st qtr - jan,feb,march",1980,497,520,"non-free lunch"
1727,127,"female","white","1st qtr - jan,feb,march",1980,431,602,"free lunch"
2658,127,"male","white","3rd qtr - july,aug,sept",1980,405,384,"non-free lunch"
1986,127,"male","white","4th qtr - oct,nov,dec",1979,427,528,"free lunch"
2191,127,"female","black","3rd qtr - july,aug,sept",1980,384,423,"free lunch"
600,127,"female","black","3rd qtr - july,aug,sept",1980,405,375,"free lunch"
2345,127,"female","white","2nd qtr - april,may,june",1980,419,484,"non-free lunch"
589,127,"male","black","3rd qtr - july,aug,sept",1980,427,494,"free lunch"
3848,127,"female","white","2nd qtr - april,may,june",1980,428,489,"free lunch"
455,127,"female","white","2nd qtr - april,may,june",1980,400,423,"non-free lunch"
1698,127,"female","white","1st qtr - jan,feb,march",1980,627,626,"non-free lunch"
3622,127,"male","white","1st qtr - jan,feb,march",1980,430,468,"non-free lunch"
3953,127,"female","white","4th qtr - oct,nov,dec",1979,483,559,"non-free lunch"
3699,127,"male","black","2nd qtr - april,may,june",1980,422,459,"free lunch"
2292,127,"male","white","4th qtr - oct,nov,dec",1979,400,418,"non-free lunch"
126,127,"female","white","2nd qtr - april,may,june",1980,431,506,"non-free lunch"
1948,127,"male","black","2nd qtr - april,may,june",1980,411,449,"non-free lunch"
806,128,"female","white","4th qtr - oct,nov,dec",1979,414,478,"non-free lunch"
1792,128,"female","white","1st qtr - jan,feb,march",1980,395,434,"non-free lunch"
2645,128,"male","white","1st qtr - jan,feb,march",1980,428,459,"non-free lunch"
2987,128,"male","white","1st qtr - jan,feb,march",1980,470,547,"non-free lunch"
2199,128,"female","white","2nd qtr - april,may,june",1980,437,500,"non-free lunch"
1667,128,"male","white","3rd qtr - july,aug,sept",1980,437,520,"non-free lunch"
3132,128,"female","white","3rd qtr - july,aug,sept",1980,402,412,"non-free lunch"
3764,128,"female","white","2nd qtr - april,may,june",1980,425,478,"non-free lunch"
3214,128,"female","white","4th qtr - oct,nov,dec",1979,467,559,"non-free lunch"
1564,128,"female","white","4th qtr - oct,nov,dec",1979,393,444,"non-free lunch"
2233,128,"female","white","2nd qtr - april,may,june",1980,414,500,"non-free lunch"
3505,128,"female","white","2nd qtr - april,may,june",1980,436,459,"free lunch"
516,128,"male","white","2nd qtr - april,may,june",1980,424,484,"free lunch"
3680,128,"male","white","3rd qtr - july,aug,sept",1980,397,423,"non-free lunch"
3870,128,"male","white","4th qtr - oct,nov,dec",1979,425,513,"non-free lunch"
3427,128,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3600,128,"male","white","1st qtr - jan,feb,march",1980,447,489,"free lunch"
3718,129,"male","white","2nd qtr - april,may,june",1980,421,454,"free lunch"
3294,129,"female","white","3rd qtr - july,aug,sept",1980,422,478,"free lunch"
2550,129,"female","white","4th qtr - oct,nov,dec",1979,442,468,"free lunch"
3663,129,"female","white","2nd qtr - april,may,june",1980,430,468,"free lunch"
1284,129,"male","white","4th qtr - oct,nov,dec",1979,436,489,"free lunch"
2435,129,"male","white","3rd qtr - july,aug,sept",1979,NA,NA,"non-free lunch"
295,129,"female","white","4th qtr - oct,nov,dec",1979,425,434,"free lunch"
873,129,"female","white","2nd qtr - april,may,june",1980,448,547,"free lunch"
960,129,"female","white","3rd qtr - july,aug,sept",1980,447,506,"free lunch"
2977,129,"female","white","2nd qtr - april,may,june",1980,461,468,"free lunch"
3210,129,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
2915,129,"male","white","4th qtr - oct,nov,dec",1979,450,576,"non-free lunch"
2102,130,"male","white","2nd qtr - april,may,june",1980,403,429,"free lunch"
2544,130,"male","white","1st qtr - jan,feb,march",1980,410,484,"free lunch"
551,130,"female","white","3rd qtr - july,aug,sept",1980,445,468,"free lunch"
4059,130,"male","white","3rd qtr - july,aug,sept",1979,405,513,"free lunch"
442,130,"male","white","1st qtr - jan,feb,march",1980,416,489,"free lunch"
1741,130,"male","white","1st qtr - jan,feb,march",1980,443,484,"free lunch"
3825,130,"female","white","4th qtr - oct,nov,dec",1979,450,520,"non-free lunch"
57,130,"male","white","2nd qtr - april,may,june",1980,424,520,"free lunch"
2303,130,"female","white","4th qtr - oct,nov,dec",1979,431,500,"non-free lunch"
3504,130,"female","white","1st qtr - jan,feb,march",1980,434,520,"free lunch"
1939,130,"female","white","1st qtr - jan,feb,march",1980,410,473,"free lunch"
1830,130,"female","white","4th qtr - oct,nov,dec",1979,460,513,"non-free lunch"
3865,131,"male","white","4th qtr - oct,nov,dec",1979,434,463,"non-free lunch"
1920,131,"male","white","4th qtr - oct,nov,dec",1979,455,454,"free lunch"
729,131,"female","white","3rd qtr - july,aug,sept",1980,422,412,"free lunch"
2630,131,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
72,131,"male","white","3rd qtr - july,aug,sept",1980,403,418,"free lunch"
628,131,"female","white","1st qtr - jan,feb,march",1980,437,513,"free lunch"
2808,131,"male","white","1st qtr - jan,feb,march",1980,439,500,"non-free lunch"
2115,131,"female","white","1st qtr - jan,feb,march",1980,431,484,"non-free lunch"
2215,131,"female","white","3rd qtr - july,aug,sept",1980,428,454,"free lunch"
2436,131,"female","white","3rd qtr - july,aug,sept",1980,414,434,"non-free lunch"
1321,131,"male","white","2nd qtr - april,may,june",1980,411,449,"free lunch"
1436,131,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
705,131,"male","white","2nd qtr - april,may,june",1980,425,423,"non-free lunch"
3737,132,"female","white","1st qtr - jan,feb,march",1980,398,384,"free lunch"
2532,132,"female","white","1st qtr - jan,feb,march",1980,455,576,"non-free lunch"
2515,132,"male","white","2nd qtr - april,may,june",1980,413,500,"free lunch"
2778,132,"female","white","2nd qtr - april,may,june",1980,461,547,"non-free lunch"
1556,132,"male","white","3rd qtr - july,aug,sept",1980,424,536,"non-free lunch"
3904,132,"male","white","1st qtr - jan,feb,march",1980,400,423,"non-free lunch"
2499,132,"male","white","4th qtr - oct,nov,dec",1979,443,576,"non-free lunch"
579,132,"female","white","2nd qtr - april,may,june",1980,430,500,"free lunch"
3883,132,"female","white","1st qtr - jan,feb,march",1980,405,434,"non-free lunch"
1316,132,"male","white","1st qtr - jan,feb,march",1980,627,576,"non-free lunch"
2781,132,"female","white","1st qtr - jan,feb,march",1980,427,520,"non-free lunch"
3134,132,"female","white","3rd qtr - july,aug,sept",1980,424,468,"non-free lunch"
902,132,"male","white","2nd qtr - april,may,june",1979,421,500,"non-free lunch"
3152,132,"female","white","2nd qtr - april,may,june",1980,431,506,"non-free lunch"
1303,132,"male","white","4th qtr - oct,nov,dec",1979,461,602,"non-free lunch"
3586,132,"male","white","4th qtr - oct,nov,dec",1979,455,559,"non-free lunch"
1965,133,"male","white","2nd qtr - april,may,june",1980,448,576,"non-free lunch"
247,133,"male","white","4th qtr - oct,nov,dec",1979,439,494,"free lunch"
1643,133,"female","white","2nd qtr - april,may,june",1980,448,478,"free lunch"
3222,133,"male","black","3rd qtr - july,aug,sept",1980,460,500,"free lunch"
1656,133,"female","white","2nd qtr - april,may,june",1980,453,484,"free lunch"
2538,133,"female","white","4th qtr - oct,nov,dec",1979,448,494,"non-free lunch"
3570,133,"female","white","2nd qtr - april,may,june",1980,483,506,"non-free lunch"
1655,133,"male","white","4th qtr - oct,nov,dec",1979,580,626,"non-free lunch"
3300,133,"male","white","3rd qtr - july,aug,sept",1980,455,547,"non-free lunch"
832,133,"female","white","3rd qtr - july,aug,sept",1980,440,500,"non-free lunch"
815,133,"male","white","3rd qtr - july,aug,sept",1980,453,576,"non-free lunch"
750,133,"female","white","3rd qtr - july,aug,sept",1980,456,494,"free lunch"
3179,133,"female","white","4th qtr - oct,nov,dec",1979,448,494,"free lunch"
433,133,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
81,133,"male","white","2nd qtr - april,may,june",1980,445,559,"free lunch"
3599,133,"female","white","3rd qtr - july,aug,sept",1980,460,520,"free lunch"
34,134,"female","white","4th qtr - oct,nov,dec",1979,407,439,"free lunch"
2389,134,"female","white","1st qtr - jan,feb,march",1980,433,478,"non-free lunch"
1530,134,"male","white","1st qtr - jan,feb,march",1980,468,576,"free lunch"
344,134,"female","white","2nd qtr - april,may,june",1980,416,484,"free lunch"
2702,134,"male","white","4th qtr - oct,nov,dec",1979,497,626,"non-free lunch"
484,134,"female","white","4th qtr - oct,nov,dec",1979,460,576,"non-free lunch"
1071,134,"female","white","2nd qtr - april,may,june",1980,492,602,"non-free lunch"
2408,134,"male","white","4th qtr - oct,nov,dec",1979,448,489,"free lunch"
925,134,"male","white","1st qtr - jan,feb,march",1980,565,559,"free lunch"
3440,134,"male","white","2nd qtr - april,may,june",1980,463,559,"non-free lunch"
3341,134,"male","white","2nd qtr - april,may,june",1980,427,484,"free lunch"
27,134,"female","white","1st qtr - jan,feb,march",1980,458,559,"free lunch"
2530,134,"male","white","2nd qtr - april,may,june",1980,448,576,"free lunch"
1187,134,"male","white","2nd qtr - april,may,june",1980,419,473,"free lunch"
3250,135,"male","white","2nd qtr - april,may,june",1980,458,506,"non-free lunch"
901,135,"male","white","4th qtr - oct,nov,dec",1979,476,602,"free lunch"
188,135,"male","white","4th qtr - oct,nov,dec",1979,470,547,"non-free lunch"
142,135,"male","white","2nd qtr - april,may,june",1980,458,484,"non-free lunch"
1366,135,"female","white","3rd qtr - july,aug,sept",1980,456,602,"non-free lunch"
