"","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","desk","room","television","computer_n","car","book","wealth","escs"
"2394","48400451","ISCED 2","ISCED 2","male","yes","yes",425.242,473.059,464.442,"yes","no","1","3+","1","26-100",-0.6765,-1.1405
"2395","48405697","ISCED 3A","ISCED 3A","female","yes","yes",402.072,374.132,372.175,"yes","yes","3+","1",NA,"0-10",-0.1486,-0.7391
"2396","48405279","ISCED 2","ISCED 3A","male","yes","yes",383.039,331.738,355.257,"yes","yes","1","1","0","11-25",-2.2461,-1.5859
"2397","48406845","ISCED 3B, C","ISCED 3A","male","yes","yes",413.127,390.025,401.209,"yes","yes","3+","2","3+","0-10",0.8389,0.4722
"2398","48403158",NA,NA,"male",NA,NA,443.178,370.253,412.218,NA,NA,NA,NA,NA,NA,NA,NA
"2399","48402437",NA,NA,"male",NA,NA,344.579,372.086,420.848,NA,NA,NA,NA,NA,NA,NA,NA
"2400","48403388","ISCED 1","ISCED 2","male","no","no",289.346,396.907,416.169,"no","yes","2","0","1","11-25",-1.9308,-2.0751
"2401","80701254","ISCED 2","ISCED 2","female","yes","yes",446.598,389.305,445.13,"yes","yes","3+","1","1","0-10",-0.514,-1.7596
"2402","80703271","ISCED 3A","ISCED 3B, C","female","yes","yes",307.067,369.865,289.394,"yes","yes","1","2","1","26-100",-1.3255,-0.6332
"2403","80704220","ISCED 3B, C","ISCED 3B, C","male","yes","yes",423.555,348.791,354.641,"yes","no","3+","2","3+","101-200",-0.0908,0.5459
"2404","80703628","ISCED 3A","ISCED 3A","female","yes","yes",203.436,248.636,222.183,"yes","yes","2","2","1","11-25",-1.2882,0.3133
"2405","80706059","ISCED 3A","ISCED 3B, C","male","yes","yes",496.505,499.292,487.639,"yes","yes","2","2","0","201-500",-0.1823,0.2865
"2406","80703673","ISCED 3A","ISCED 3A","female","yes","yes",330.867,368.934,338.652,"yes","yes","3+","2","2","26-100",0.6758,0.5336
"2407","80700278","ISCED 3B, C","ISCED 3B, C","male","no","yes",402.695,228.42,383.418,"yes","yes","1","1","0","0-10",-1.353,-1.6781
"2408","80705056","ISCED 3B, C","ISCED 3A","male","yes","yes",299.878,233.668,375.433,"yes","no","3+","0","1","11-25",-1.5075,-0.9639
"2409","80702429","ISCED 3A","ISCED 3A","female","yes","yes",394.54,369.814,406.195,"yes","yes","3+","1","2","11-25",-0.2192,0.4641
"2410","80702443","ISCED 3A","ISCED 3B, C","male","yes","yes",291.866,310.596,341.631,"yes","yes","2","1","1","0-10",-1.3956,-0.0403
"2411","80703047","ISCED 3A","ISCED 3A","male","yes","yes",357.202,360.666,370.272,"yes","yes","3+","2","2","26-100",0.1668,0.8298
"2412","80701026","ISCED 2","ISCED 3B, C","male","yes","yes",389.168,395.999,390.959,"yes","yes","3+","2","3+","0-10",0.0368,-0.8885
"2413","80705093","ISCED 3B, C","ISCED 3B, C","female","yes","yes",435.576,427.873,427.462,"yes","yes","2","2","0","26-100",-0.8617,-0.9259
"2414","80704546","ISCED 2","ISCED 2","female","yes","yes",326.72,308.249,353.577,"no","no","3+","2","1","101-200",-1.1802,-1.66
"2415","80701234",NA,NA,"female",NA,NA,423.77,428.906,407.659,NA,NA,NA,NA,NA,NA,NA,NA
"2416","80701895","ISCED 2","ISCED 3B, C","male","yes","yes",477.363,419.092,460.186,"yes","no","0",NA,"1","101-200",-2.3066,-0.3624
"2417","80703511","ISCED 3A","ISCED 3A","female","yes","yes",374.118,440.696,385.198,"yes","no","2","3+","1","11-25",0.3037,0.5194
"2418","80703310","ISCED 3B, C","ISCED 3A","male","yes","yes",352.746,324.961,438.308,"yes","yes","2","3+","1","26-100",-0.0262,1.0688
"2419","80705991","ISCED 2","ISCED 2","female","yes","yes",390.366,432.807,467.838,"yes","yes","1","1","1","0-10",-1.2696,-0.4608
"2420","80703137","ISCED 3A","ISCED 3A","female","yes","yes",535.605,457.895,424.93,"yes","yes","2","1","1","11-25",-0.8512,-0.5851
"2421","80705010","ISCED 3A","ISCED 3B, C","male","no","yes",533.81,423.076,438.306,"yes","yes","1","2","3+","0-10",-0.4498,-0.5959
"2422","80701694","ISCED 3A","ISCED 3A","male","yes","yes",475.365,504.684,432.485,"yes","yes","3+","2","2","11-25",0.0395,0.9378
"2423","80700936","less than ISCED1","less than ISCED1","female","yes","yes",286.972,244.952,273.789,"yes","yes","2","1","1","11-25",-0.1106,-2.176
"2424","80705618","ISCED 2","ISCED 2","male","yes","yes",266.28,300.097,444.578,"yes","yes","2","1","2","11-25",-0.9882,-0.4756
"2425","80705481","ISCED 3A","ISCED 3A","female","yes","yes",412.173,454.974,423.69,"yes","yes","3+","2","2","101-200",-0.1961,0.708
"2426","80702583","less than ISCED1","less than ISCED1","male","no","yes",265.245,203.994,279.202,NA,"yes","1","0","3+",NA,-0.9342,-3.096
"2427","80703499","ISCED 3A","ISCED 3A","male","yes","yes",347.135,298.218,377.033,"yes","yes","2","2","2","11-25",-0.1222,-0.4834
"2428","80700380","ISCED 3B, C","ISCED 3B, C","female","yes","yes",442.134,408.274,380.801,NA,"yes","2","1","1","11-25",-1.1566,0.0833
"2429","80701300","ISCED 2",NA,"male","yes","yes",644.718,458.091,571.827,"yes","yes","3+","3+","2","11-25",0.2499,-0.4517
"2430","80702697","ISCED 3A","ISCED 3A","female","yes","yes",301.816,374.96,347.553,"yes","no","1","1","0","11-25",-1.853,0.2701
"2431","80704052","ISCED 3B, C","ISCED 3B, C","male","yes","yes",481.503,473.331,452.245,"yes","yes","2","2","2","26-100",0.0222,-0.5813
"2432","80702491","ISCED 2","ISCED 2","female","yes","yes",227.776,256.573,276.145,"yes","yes","3+","2",NA,"0-10",-0.3839,-1.2482
"2433","80704932","ISCED 3B, C","ISCED 3B, C","male","yes","yes",463.305,479.577,537.949,"yes","yes","3+","2","1","101-200",-0.4348,0.8089
"2434","80702381","ISCED 3A","ISCED 3A","female","yes","yes",456.895,534.664,582.842,"yes","yes","3+","3+","1","11-25",0.0072,0.0877
"2435","80704159","ISCED 3B, C","ISCED 3B, C","female","yes","yes",425.343,432.511,371.879,"yes","yes","2","2","1","11-25",-1.026,-0.8307
"2436","80704998","ISCED 2","ISCED 1","female","yes","yes",349.053,346.712,338.223,"yes","yes","2","1","0","0-10",-1.8901,-1.2078
"2437","80700083","ISCED 3A","ISCED 3B, C","male","yes","yes",599.051,519.237,562.948,"yes","yes","2","2","2","101-200",-0.5456,-0.1917
"2438","80705390","ISCED 3B, C","ISCED 2","male","yes","yes",520.987,389.321,486.037,"no","no","2","2","2","0-10",-1.1431,-0.7487
"2439","80703947","ISCED 3B, C","ISCED 3B, C","male","yes","yes",442.448,377.785,470.015,"yes","yes","2","2","1","0-10",-0.4515,-0.9572
"2440","80702190","ISCED 3B, C","ISCED 3B, C","male","yes","yes",432.745,380.385,478.797,"yes","yes","3+","2","2","101-200",0.3659,1.3074
"2441","80700483","ISCED 3B, C","ISCED 3B, C","male","yes","yes",559.089,517.586,559.105,"yes","no","3+","2","1","26-100",-0.5723,-0.8745
"2442","80700658","ISCED 3A","ISCED 3A","male","yes","yes",358.634,361.279,363.147,"yes","yes","3+","3+","3+","11-25",1.9983,0.9587
"2443","80701117","ISCED 3B, C","ISCED 2","male","yes","yes",474.922,538.063,496.584,"yes","yes","3+","2","1","26-100",-0.4348,-0.6701
"2444","80705704","ISCED 3A","ISCED 2","female","yes","yes",408.943,402.448,413.001,"yes","yes","2","1","1","0-10",-1.1566,-0.9346
"2445","80703388","ISCED 2","ISCED 2","female",NA,"yes",385.18,443.752,394.522,"yes","yes","3+","0","0","0-10",-1.3841,-2.2442
"2446","80706097","ISCED 3A","ISCED 3B, C","female","yes","yes",419.67,347.982,310.843,"no","no","2","3+","1","more than 500",0.2097,-0.8666
"2447","80701550","ISCED 3A","ISCED 3A","male","yes","yes",379.794,324.567,340.481,"yes","yes","2","1","1","0-10",-1.5964,-1.4959
"2448","80703081","ISCED 2","ISCED 3A","female","yes","yes",324.99,326.321,361.066,"yes","yes","3+","2","2","11-25",-0.0102,-0.6038
"2449","80703239","ISCED 3B, C","ISCED 3B, C","female","yes","yes",404.44,405.6,400.753,"yes","yes","3+","2","2","201-500",0.1668,-0.5223
"2450","80702359","ISCED 3A","ISCED 3B, C","male","yes","yes",407.748,279.583,422.011,"yes","yes","3+","3+","2","26-100",1.1298,0.1794
"2451","47003519","ISCED 3A","ISCED 3B, C","male","yes","yes",626.807,606.063,662.644,"yes","yes","3+","2","2","201-500",0.292,0.8042
"2452","47002557","ISCED 2","ISCED 2","male","yes","yes",398.612,281.002,333.268,"yes","yes","3+","3+","2","0-10",2.6635,1.7886
"2453","47001898","ISCED 1","ISCED 2","male","yes","yes",445.166,450.673,483.182,"yes","no","3+","1","3+","0-10",-0.6525,-1.419
"2454","47002158","ISCED 2","ISCED 3B, C","female","yes","yes",588.547,630.964,597.948,"yes","yes","2","1","2","11-25",-0.5712,0.2013
"2455","47000835","ISCED 2","ISCED 2","female","yes","yes",517.949,501.376,523.82,"yes","no","1","1","1","26-100",-0.4894,-0.1943
"2456","47002844","ISCED 3B, C","ISCED 3A","female","yes","yes",569.579,504.669,521.735,"yes","yes","2","3+","2","26-100",0.4295,1.0572
"2457","47002771","ISCED 2","ISCED 2","female","yes","yes",435.364,397.004,445.556,"yes","yes","3+","1","2","101-200",0.0628,-1.1874
"2458","47003507","ISCED 3A","ISCED 3A","male","yes","yes",580.582,524.143,571.599,"no","no","3+","1","3+","0-10",-0.2051,-1.1925
"2459","47000281","ISCED 3A","ISCED 3A","male","yes","yes",425.917,327.828,473.327,"yes","yes","3+","2","2","201-500",-0.0998,0.8952
"2460","47002895","ISCED 3A","ISCED 3A","female","yes","yes",661.55,618.855,645.563,"yes","yes","2","2","2","201-500",-0.0475,1.0892
"2461","47002030","ISCED 2","ISCED 3B, C","male","yes","yes",526.739,445.009,395.881,"yes","yes","3+","3+","2","26-100",1.0067,0.3895
"2462","47002964","ISCED 2","ISCED 2","female","yes","yes",600.091,680.437,702.765,"yes","yes","3+","3+","3+","201-500",0.1364,-0.8849
"2463","47002677","ISCED 3A","ISCED 3A","male","yes","yes",425.504,456.427,534.477,"yes","yes","3+","1","2","0-10",-0.4122,-1.0996
"2464","47001541","ISCED 2","ISCED 2","male","yes","yes",301.658,193.243,256.446,"yes","yes","3+","3+","2","101-200",0.4964,-0.0175
"2465","47001029","ISCED 3A","ISCED 2","female","yes","yes",594.073,572.197,625.525,"yes","yes","1","2","2","101-200",0.4463,-0.5421
"2466","47003619","ISCED 3A","ISCED 3A","female","yes","yes",597.935,570.492,556.086,"yes","yes","1","3+","2","more than 500",1.3193,1.221
"2467","47002231","ISCED 3A","ISCED 3A","female","yes","yes",697.647,612.775,639.921,"yes","yes","3+","3+","3+","201-500",1.3802,1.6102
"2468","47003794","ISCED 3B, C","ISCED 3A","male","yes","yes",580.979,576.947,652.981,"yes","yes","1","3+","3+","201-500",0.525,0.2782
"2469","47002867","ISCED 2","ISCED 3B, C","male","yes","yes",361.266,325.515,380.284,"yes","yes","3+","1","3+","more than 500",0.8202,1.0887
"2470","47000003","ISCED 3B, C","ISCED 3B, C","male","yes","yes",424.042,433.231,350.535,"yes","yes","3+","3+","2","0-10",1.6245,1.0495
"2471","47001880","ISCED 3B, C","ISCED 3B, C","female","yes","yes",329.851,385.439,374.664,"yes","yes","2","1","1","0-10",-0.2686,0.6128
"2472","47000845","ISCED 3B, C","ISCED 2","female","yes","yes",376.166,367.365,325.414,"yes","yes","1","3+","2","more than 500",0.0594,1.3801
"2473","47000102",NA,NA,"male",NA,NA,344.853,327.669,287.404,NA,NA,NA,NA,NA,NA,NA,NA
"2474","47001181",NA,NA,"male","yes","yes",309.509,286.849,336.192,"yes","yes","3+","2","1","201-500",0.9468,-0.8276
"2475","47002138","ISCED 2","ISCED 3A","male","yes","yes",565.741,553.256,522.128,"yes","no","1","2","2","101-200",-0.2257,-0.0941
"2476","47000799","ISCED 2","ISCED 2","female","yes","yes",464.015,416.622,397.7,"yes","yes","3+","3+","3+","more than 500",3.3233,1.3454
"2477","47002724","ISCED 2","ISCED 2","male","yes","yes",253.759,332.227,302.534,"no","yes","1","1","2","11-25",-0.8308,-1.8651
"2478","47002446","ISCED 2","ISCED 2","female","yes","yes",485.013,569.831,507.119,"yes","yes","2","1","1","11-25",-1.104,-1.6507
"2479","47003199","ISCED 3A","ISCED 3A","female","yes","yes",519.962,541.333,534.759,"yes","yes","2","3+","3+","101-200",1.0384,1.7019
"2480","47003164","ISCED 2","ISCED 3B, C","male","yes","yes",489.09,438.636,410.45,"yes","yes","3+","3+",NA,"201-500",2.2695,2.2116
"2481","47002014","ISCED 3A","ISCED 3A","female","yes","yes",482.096,439.39,548.644,"yes","yes","3+","3+","2","201-500",1.5886,1.4538
"2482","47003219","ISCED 3A","ISCED 3A","male","yes","yes",442.062,317.073,410.743,"yes","yes","3+","3+","3+","11-25",2.1592,1.3867
"2483","47002606","ISCED 2","ISCED 3A","female","yes","yes",426.351,409.852,401.509,"yes","yes","2","3+","3+","26-100",0.9314,-0.0402
"2484","47001963","ISCED 2","ISCED 2","male","yes","yes",452.343,333.886,383.336,"yes","no","2","3+","2","26-100",-0.312,-0.7477
"2485","47001784","ISCED 3B, C","ISCED 2","female","no","yes",504.637,567.896,499.626,"no","yes","3+","3+","3+","101-200",0.8653,-0.2761
"2486","47001997","ISCED 2","ISCED 2","female","yes","yes",473.182,465.229,444.187,"yes","yes","2","2","2","26-100",-0.1412,-1.3188
"2487","47002507","ISCED 2","ISCED 2","male","yes","yes",490.971,523.94,528.268,"yes","yes","3+","1","3+","101-200",0.2544,0.5972
"2488","47002115","ISCED 2","ISCED 2","male","yes","yes",408.779,244.126,354.835,"yes","yes","3+","3+","2","0-10",0.4467,-1.3145
"2489","47002155","ISCED 2",NA,"female","no","yes",275.395,293.526,335.038,"no","yes","1","0","0","0-10",-2.334,-2.2175
"2490","47001197","ISCED 3B, C","ISCED 3B, C","male","yes","yes",366.641,424.832,445.498,"no","yes","3+","1","2","101-200",0.2857,-0.0714
"2491","47002472","ISCED 2","ISCED 2","female","yes","yes",360.239,389.76,339.895,"yes","yes","3+","3+","1","101-200",0.5415,-0.801
"2492","47002691","ISCED 3A","ISCED 1","female","yes","yes",518.577,520.517,476.633,"yes","yes","3+","2","2","101-200",0.3176,0.3646
"2493","47002372","ISCED 2","ISCED 2","male","yes","yes",439.618,325.966,374.955,"yes","yes","3+","3+","3+","26-100",3.3233,-0.16
"2494","47002228","ISCED 3A","ISCED 3A","male","yes","yes",627.567,589.511,521.577,"yes","yes","3+","3+","3+","201-500",1.221,1.4316
"2495","47003949","ISCED 2","ISCED 2","male","no","no",298.26,244.412,379.942,"no","yes","3+","2","2","26-100",-0.3657,-2.0845
"2496","47001067","ISCED 3A","ISCED 3A","male","yes","yes",380.151,297.995,410.68,"yes","yes","1","3+","2","26-100",0.3661,1.312
"2497","47002956","ISCED 2","ISCED 3A","female","yes","yes",449.706,411.358,499.086,"yes","yes","3+","1","2","0-10",0.0534,-0.6916
"2498","47002787","ISCED 3A","ISCED 3A","male","yes","yes",594.953,499.966,543.069,"yes","yes","1","3+","3+","201-500",0.5131,1.2199
"2499","47001771","ISCED 3A",NA,"male","yes","yes",450.259,411.759,472.382,"yes","yes","3+","3+","2","26-100",0.6966,-0.0014
"2500","47002452","ISCED 3A","ISCED 3A","female","yes","yes",452.705,409.095,371.571,"yes","yes","3+","1","2","11-25",0.9343,0.0633
"2501","49900094","ISCED 3A","ISCED 3A","male","yes","yes",336.393,270.196,302.246,"yes","yes","3+","2","2","101-200",0.4564,0.2733
"2502","49900768","ISCED 3B, C","ISCED 3B, C","female","yes","yes",444.087,428.523,390.361,"yes","yes","2","2","1","26-100",-0.3331,0.2922
"2503","49904058","ISCED 3A","ISCED 3B, C","male","no","no",160.051,214.249,220.623,"yes","no","2","1","1","26-100",-1.9065,-0.2198
"2504","49906092","ISCED 3A","ISCED 3A","male","yes","yes",544.821,552.514,458.47,"yes","yes","2","2","2","more than 500",-0.2138,1.0654
"2505","49906759","ISCED 3A","ISCED 3A","male","yes","yes",325.85,308.624,384.199,"yes","yes","2","3+","2","201-500",0.3844,1.0995
"2506","49903457","ISCED 3A","ISCED 3B, C","male","yes","yes",499.472,505.688,504.207,"yes","no","2","3+","0","201-500",-0.0683,0.9451
"2507","49902701","ISCED 3A","ISCED 3B, C","female","yes","yes",572.371,556.458,482.255,"yes","yes","1","0","1","201-500",-1.4816,0.2889
"2508","49905564","ISCED 3A","ISCED 3A","female","no","yes",589.976,502.642,461.218,"yes","yes","1","2","1","more than 500",-0.7297,0.5546
"2509","49905357","ISCED 3B, C","ISCED 3B, C","male","yes","yes",365.647,321.611,306.004,"yes","yes","2","1","1","11-25",-1.3139,-1.4419
"2510","49905381","ISCED 3A","ISCED 3A","male","yes","yes",578.167,539.762,535.826,"yes","yes","3+","3+",NA,"26-100",0.0589,0.7929
"2511","49904249","ISCED 3A","ISCED 3B, C","female","yes","yes",418.609,398.588,411.43,"yes","yes","2","2","3+","11-25",0.2029,0.2944
"2512","49903673","ISCED 3B, C","ISCED 3B, C","female","yes","yes",388.21,345.332,336.199,"yes","yes","2","3+","2","26-100",0.2994,0.4534
"2513","49900830","ISCED 3B, C","ISCED 3B, C","female","no","no",379.882,370.506,303.357,"yes","yes","1","0","1","11-25",-2.4841,-1.6473
"2514","49906704","ISCED 3A","ISCED 3A","male","yes","yes",489.808,486.841,539.578,"yes","yes","2","1","1","101-200",-0.6929,0.2898
"2515","49900787","ISCED 3B, C","ISCED 3B, C","male",NA,NA,392.473,337.956,309.119,NA,NA,"2","1","1","0-10",-0.9358,-1.0219
"2516","49905234","ISCED 3A","ISCED 3B, C","female","yes","yes",479.979,434.741,484.997,"yes","yes","3+","1",NA,"101-200",0.5672,0.9292
"2517","49902583","ISCED 3A","ISCED 3A","male","yes","yes",567.946,487.061,473.771,"yes","yes","2","2","2","101-200",0.0422,1.1154
"2518","49902460","ISCED 3B, C","ISCED 3B, C","female","yes","yes",547.332,492.339,540.228,"yes","no","1","3+","2","101-200",-0.3085,0.1676
"2519","49905948","ISCED 2","ISCED 3B, C","male","yes","yes",451.389,373.878,339.528,"yes","yes","3+","3+","2","26-100",0.0026,1.0118
"2520","49903987","ISCED 3B, C","ISCED 3B, C","male","yes","yes",581.229,528.09,467.834,"no","yes","2","2","1","26-100",-0.7911,-0.1776
"2521","49900755","ISCED 3B, C","ISCED 3B, C","female","yes","yes",444.133,427.497,428.391,"yes","yes","3+","3+","2","more than 500",0.7347,1.2826
"2522","49905624","ISCED 3B, C","ISCED 3B, C","female","yes","yes",313.298,475.365,368.195,"yes","yes","3+","1","3+","201-500",-0.6327,0.2831
"2523","49906666","ISCED 3A","ISCED 3A","female","yes","yes",444.473,525.05,532.255,"yes","yes","2","3+","3+","more than 500",0.0048,1.2678
"2524","49905750","ISCED 3A","ISCED 3A","male","yes","yes",387.854,313.85,361.556,"yes","yes","1","2","3+","26-100",-0.2116,0.5314
"2525","49904493","ISCED 3A","ISCED 3A","female","yes","no",550.758,538.143,488.79,"yes","no","2","2","1","201-500",-1.1865,0.6429
"2526","49903023","ISCED 2","ISCED 2","female","yes","yes",401.775,443.01,400.438,"yes","yes","2","2","1","0-10",-0.7911,-1.7973
"2527","49900546","ISCED 3B, C","ISCED 3B, C","female","yes","yes",497.868,424.106,430.89,"yes","yes","1","2","2","26-100",-0.3229,-1.0425
"2528","49902431","ISCED 2","ISCED 3B, C","female","yes","yes",276.522,300.646,263.142,"yes","yes","1","1","2","0-10",-0.9094,0.1636
"2529","49906413","ISCED 3B, C","ISCED 3B, C","male","yes","yes",368.504,351.627,303.52,"yes","yes","1","1","2","101-200",-0.9837,-0.677
"2530","49905276","ISCED 3A","ISCED 3A","male","no","yes",567.043,511.835,515.384,"yes","no","1","1","1","more than 500",-1.5633,0.3115
"2531","49905467","ISCED 3B, C","ISCED 3B, C","female","yes","no",508.758,512.518,467.242,"yes","yes","2","1",NA,"101-200",-1.5114,-1.2033
"2532","49904709","ISCED 3B, C","ISCED 3B, C","male","yes","yes",580.609,549.8,550.399,"yes","yes","3+","2","1","26-100",-0.6156,0.9573
"2533","49900779","ISCED 3A","ISCED 3A","female","yes","yes",455.094,463.96,429.67,"yes","yes","2","2","0","201-500",-0.8433,0.7019
"2534","49902422","ISCED 3A","ISCED 3A","male","yes","yes",539.217,462.658,508.364,"yes","yes","3+","3+","3+","201-500",1.6773,1.8031
"2535","49906172","ISCED 2","ISCED 3B, C","male","no","yes",371.593,368.724,439.765,"yes","yes","3+","0","0","201-500",-1.1703,-0.3676
"2536","49905850","ISCED 3A","ISCED 3A","male","yes","yes",543.542,463.559,509.185,"yes","yes","2","2","3+","26-100",0.2666,1.1028
"2537","49903433","ISCED 3B, C","ISCED 3B, C","male","yes","yes",523.359,499.169,513.513,"yes","yes","2","2","2","11-25",-0.3037,-0.59
