LA_NAME,SCHOOL,ID,PCODE,ESTAB,P_CON,P_CON_NUM,WARD,WARD_NUM,LA_NUM,LAESTAB,OPEN,SEX,NUM_FSM,PER_FSM,SCH_TYPE,ADMIN_POL,DENOM,GIRL,BOY,STUDENT,NUM_BRIT_W,BRIT_W,NUM_IRISH,IRISH,NUM_IRISH_T,IRISH_T,NUM_WHITE_O,WHITE_O,NUM_GYPSY_ROMA,GYPSY_ROMA,NUM_CARIB_WB,CARIB_WB,NUM_AFRICA_WB,AFRICA_WB,NUM_ASIAN_WA,ASIAN_WA,NUM_MIXED_O,MIXED_O,NUM_INDIAN,INDIAN,NUM_PAKIST,PAKIST,NUM_BANG,BANG,NUM_ASIAN_O,ASIAN_O,NUM_CARIB,CARIB,NUM_AFRICA,AFRICA,NUM_BLACK_O,BLACK_O,NUM_CHIN,CHIN,NUM_OTHER,OTHER,NUM_UNCLASS,UNCLASS,NUM_ENGLISH,ENGLISH,NUM_ENGLISH_NO,ENGLISH_NO,NUM_LAN_UNCLASS,LANG_UNCLASS,LA_BRIT_W,LA_IRISH,LA_IRISH_T,LA_WHITE_O,LA_GYPSY_ROMA,LA_CARIB_WB,LA_AFRICA,LA_AFRICA_WB,LA_ASIAN_WA,LA_MIXED_O,LA_INDIAN,LA_PAKIST,LA_BANG,LA_ASIAN_O,LA_CARIB,LA_BLACK_O,LA_CHIN,LA_OTHER,LA_UNCLASS,DIFF_BRIT_W,DIFF_IRISH,DIFF_IRISH_T,DIFF_WHITE_O,DIFF_GYPSY_ROMA,DIFF_CARIB_WB,DIFF_AFRICA,DIFF_AFRICA_WB,DIFF_ASIAN_WA,DIFF_MIXED_O,DIFF_INDIAN,DIFF_PAKIST,DIFF_BANG,DIFF_ASIAN_O,DIFF_CARIB,DIFF_BLACK_O,DIFF_CHIN,DIFF_OTHER,INTEG
Hammersmith and Fulham,Lady Margaret School,138607,SW6 4UN,4632,Chelsea and Fulham,E14000629,Parsons Green and Walham,E05000260,E09000013,2054632,01/09/2012,Girls,69,9.2,State-funded secondary,Comprehensive,Church of England,755,0,754,398,52.8,6,0.8,0,0,87,11.5,0,0,24,3.2,10,1.3,16,2.1,19,2.5,9,1.2,14,1.9,8,1.1,5,0.7,23,3.1,63,8.4,9,1.2,3,0.4,48,6.4,12,1.6,638,84.6,113,15,3,0.4,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,26.1857545,0.7496757,0.1320094,2.3724674,0.1549676,0.2953797,8.370935,0.2554153,0.4527521,2.3958274,0.2414969,0.453636,0.5415084,2.8814728,3.3110658,0.9408483,0.0326695,4.4993859,54.2672677
Hammersmith and Fulham,Sir John Lillie Primary School,100338,SW6 7LN,2555,Chelsea and Fulham,E14000629,Fulham Broadway,E05000254,E09000013,2052555,,Mixed,131,35.4,State-funded primary,Not applicable,No religious character,185,185,370,62,21.2,0,0,0,0,23,7.9,0,0,18,6.2,3,1,0,0,18,6.2,2,0.7,4,1.4,18,6.2,8,2.7,22,7.5,56,19.2,6,2.1,2,0.7,49,16.8,1,0.3,138,47.3,154,52.7,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,5.4142455,1.5496757,0.1320094,5.9724674,0.1549676,2.7046203,2.429065,0.5554153,1.6472479,1.3041726,0.2585031,0.046364,4.5584916,0.8814728,1.0889342,0.0408483,0.3326695,5.9006141,34.9717843
Hammersmith and Fulham,St Paul's CofE Primary School,100351,W6 9BP,3566,Hammersmith,E14000726,Hammersmith Broadway,E05000256,E09000013,2053566,,Mixed,59,26.2,State-funded primary,Not applicable,Church of England,115,110,225,37,21.4,3,1.7,2,1.2,20,11.6,0,0,10,5.8,1,0.6,3,1.7,11,6.4,0,0,3,1.7,4,2.3,6,3.5,28,16.2,25,14.5,8,4.6,1,0.6,10,5.8,1,0.6,108,62.4,65,37.6,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,5.2142455,0.1503243,1.0679906,2.2724674,0.1549676,2.3046203,2.270935,0.9554153,0.0527521,1.5041726,0.9585031,0.253636,0.6584916,0.0814728,9.7889342,2.4591517,0.2326695,5.0993859,35.4801355
Hammersmith and Fulham,Holy Cross RC School,100345,SW6 4BL,3354,Chelsea and Fulham,E14000629,Parsons Green and Walham,E05000260,E09000013,2053354,,Mixed,45,9,State-funded primary,Not applicable,Roman Catholic,220,280,499,107,27.6,5,1.3,0,0,157,40.5,0,0,16,4.1,4,1,5,1.3,21,5.4,0,0,0,0,0,0,7,1.8,11,2.8,33,8.5,9,2.3,0,0,9,2.3,4,1,194,50,194,50,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,0.9857545,0.2496757,0.1320094,26.6275326,0.1549676,0.6046203,8.270935,0.5554153,0.3472479,0.5041726,0.9585031,1.446364,1.6415084,1.7814728,3.6110658,0.1591517,0.3673305,8.5993859,56.9971131
Hammersmith and Fulham,St Johns Walham Green Church of England Primary School,100349,SW6 6AS,3463,Chelsea and Fulham,E14000629,Town,E05000264,E09000013,2053463,,Mixed,60,16,State-funded primary,Not applicable,Church of England,165,210,374,127,43.2,0,0,0,0,55,18.7,0,0,11,3.7,7,2.4,14,4.8,15,5.1,2,0.7,0,0,1,0.3,3,1,7,2.4,28,9.5,5,1.7,1,0.3,12,4.1,6,2,203,69,91,31,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,16.5857545,1.5496757,0.1320094,4.8275326,0.1549676,0.2046203,7.270935,0.8445847,3.1527521,0.2041726,0.2585031,1.446364,1.3415084,2.5814728,4.0110658,0.4408483,0.0673305,6.7993859,51.8734833
Hammersmith and Fulham,Fulham College Boys' School,139364,SW6 6SN,4106,Chelsea and Fulham,E14000629,Munster,E05000257,E09000013,2054106,01/03/2013,Mixed,152,36.2,State-funded secondary,Comprehensive,No religious character,30,390,420,68,16.2,0,0,0,0,45,10.7,4,1,25,6,6,1.4,3,0.7,12,2.9,3,0.7,13,3.1,15,3.6,17,4,34,8.1,93,22.1,10,2.4,1,0.2,62,14.8,9,2.1,224,53.3,196,46.7,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,10.4142455,1.5496757,0.1320094,3.1724674,0.8450324,2.5046203,5.329065,0.1554153,0.9472479,1.9958274,0.2585031,1.653636,1.9584916,0.4185272,1.6889342,0.2591517,0.1673305,3.9006141,37.3507947
Hammersmith and Fulham,Queen's Manor School and Special Needs Unit,100337,SW6 6ND,2484,Chelsea and Fulham,E14000629,Palace Riverside,E05000259,E09000013,2052484,,Mixed,51,23.2,State-funded primary,Not applicable,No religious character,115,105,220,62,35.8,0,0,0,0,25,14.5,0,0,7,4,4,2.3,2,1.2,10,5.8,1,0.6,0,0,1,0.6,5,2.9,19,11,19,11,2,1.2,0,0,15,8.7,1,0.6,101,58.4,72,41.6,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,9.1857545,1.5496757,0.1320094,0.6275326,0.1549676,0.5046203,5.770935,0.7445847,0.4472479,0.9041726,0.3585031,1.446364,1.0415084,0.6814728,4.5889342,0.9408483,0.3673305,2.1993859,31.6458475
Hammersmith and Fulham,Greenside Primary School,141902,W12 9PT,2913,Hammersmith,E14000726,Askew,E05000251,E09000013,2052913,01/04/2015,Mixed,53,23.7,State-funded primary,Not applicable,No religious character,110,115,224,55,32.4,0,0,0,0,15,8.8,0,0,4,2.4,1,0.6,2,1.2,8,4.7,4,2.4,5,2.9,1,0.6,6,3.5,15,8.8,24,14.1,1,0.6,1,0.6,27,15.9,1,0.6,166,97.6,4,2.4,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,5.7857545,1.5496757,0.1320094,5.0724674,0.1549676,1.0953797,2.670935,0.9554153,0.4472479,0.1958274,1.4414969,1.453636,1.0415084,0.0814728,2.3889342,1.5408483,0.2326695,5.0006141,31.2408601
Hammersmith and Fulham,St Thomas of Canterbury Catholic Primary School,100357,SW6 7HB,3648,Chelsea and Fulham,E14000629,Fulham Broadway,E05000254,E09000013,2053648,,Mixed,67,18.1,State-funded primary,Not applicable,Roman Catholic,185,185,371,57,19.1,1,0.3,0,0,80,26.8,0,0,8,2.7,6,2,6,2,12,4,1,0.3,0,0,1,0.3,22,7.4,25,8.4,65,21.8,5,1.7,0,0,6,2,3,1,108,36.2,190,63.8,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,7.5142455,1.2496757,0.1320094,12.9275326,0.1549676,0.7953797,5.029065,0.4445847,0.3527521,0.8958274,0.6585031,1.446364,1.3415084,3.8185272,1.9889342,0.4408483,0.3673305,8.8993859,48.4574413
Hammersmith and Fulham,Good Shepherd RC Primary School,100354,W12 9BY,3602,Hammersmith,E14000726,Askew,E05000251,E09000013,2053602,,Mixed,27,10.7,State-funded primary,Not applicable,Roman Catholic,125,130,253,76,38.2,4,2,2,1,40,20.1,0,0,7,3.5,3,1.5,8,4,10,5,0,0,0,0,0,0,13,6.5,9,4.5,19,9.5,2,1,0,0,0,0,6,3,124,62.3,73,36.7,2,1,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,11.5857545,0.4503243,0.8679906,6.2275326,0.1549676,0.0046203,7.270935,0.0554153,2.3527521,0.1041726,0.9585031,1.446364,1.6415084,2.9185272,1.9110658,1.1408483,0.3673305,10.8993859,50.3579981
Hammersmith and Fulham,Ark Bentworth Primary Academy,138680,W12 7AJ,2045,Hammersmith,E14000726,College Park and Old Oak,E05000253,E09000013,2052045,01/09/2012,Mixed,62,30.1,State-funded primary,Not applicable,No religious character,95,110,206,31,18.6,0,0,0,0,4,2.4,0,0,7,4.2,6,3.6,0,0,7,4.2,2,1.2,2,1.2,2,1.2,9,5.4,9,5.4,41,24.6,6,3.6,0,0,40,24,1,0.6,74,44.3,93,55.7,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,8.0142455,1.5496757,0.1320094,11.4724674,0.1549676,0.7046203,7.829065,2.0445847,1.6472479,0.6958274,0.2414969,0.246364,0.4415084,1.8185272,1.0110658,1.4591517,0.3673305,13.1006141,52.9307695
Hammersmith and Fulham,Brackenbury Primary School,100324,W6 0BA,2061,Hammersmith,E14000726,Hammersmith Broadway,E05000256,E09000013,2052061,,Mixed,104,21.3,State-funded primary,Not applicable,No religious character,235,255,488,105,26.8,2,0.5,0,0,52,13.3,0,0,20,5.1,3,0.8,2,0.5,27,6.9,4,1,9,2.3,10,2.6,8,2,40,10.2,53,13.5,8,2,2,0.5,40,10.2,7,1.8,216,55.1,175,44.6,1,0.3,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,0.1857545,1.0496757,0.1320094,0.5724674,0.1549676,1.6046203,3.270935,0.7554153,1.1472479,2.0041726,0.0414969,0.853636,0.9584916,1.5814728,3.7889342,0.1408483,0.1326695,0.6993859,19.0742009
Hammersmith and Fulham,Normand Croft Community School for Early Years and Primary Education,134273,W14 9PA,3650,Hammersmith,E14000726,North End,E05000258,E09000013,2053650,01/09/2003,Mixed,71,35.9,State-funded primary,Not applicable,No religious character,85,110,198,4,3.1,1,0.8,0,0,8,6.1,0,0,3,2.3,4,3.1,2,1.5,5,3.8,1,0.8,1,0.8,8,6.1,1,0.8,9,6.9,37,28.2,3,2.3,0,0,43,32.8,1,0.8,27,20.6,104,79.4,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,23.5142455,0.7496757,0.1320094,7.7724674,0.1549676,1.1953797,11.429065,1.5445847,0.1472479,1.0958274,0.1585031,0.646364,4.4584916,2.7814728,0.4889342,0.1591517,0.3673305,21.9006141,78.6963323
Hammersmith and Fulham,Lena Gardens Primary School,140634,W6 7PZ,2383,Hammersmith,E14000726,Addison,E05000250,E09000013,2052383,01/03/2014,Mixed,76,41.3,State-funded primary,Not applicable,No religious character,95,90,184,15,11.2,0,0,0,0,13,9.7,2,1.5,12,9,2,1.5,1,0.7,12,9,0,0,5,3.7,0,0,6,4.5,14,10.4,18,13.4,0,0,0,0,24,17.9,10,7.5,63,47,71,53,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,15.4142455,1.5496757,0.1320094,4.1724674,1.3450324,5.5046203,3.370935,0.0554153,0.9472479,4.1041726,0.9585031,2.253636,1.6415084,0.9185272,3.9889342,2.1408483,0.3673305,7.0006141,55.8657233
Hammersmith and Fulham,West London Free School Primary,139546,W6 0LB,2001,Hammersmith,E14000726,Hammersmith Broadway,E05000256,E09000013,2052001,02/09/2013,Mixed,11,6.1,State-funded primary,Not applicable,No religious character,90,90,179,59,49.2,0,0,0,0,20,16.7,0,0,5,4.2,1,0.8,8,6.7,13,10.8,2,1.7,0,0,0,0,0,0,5,4.2,0,0,0,0,0,0,4,3.3,3,2.5,85,70.8,34,28.3,1,0.8,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,22.5857545,1.5496757,0.1320094,2.8275326,0.1549676,0.7046203,16.770935,0.7554153,5.0527521,5.9041726,0.7414969,1.446364,1.6415084,3.5814728,2.2110658,2.1408483,0.3673305,7.5993859,76.1673077
Hammersmith and Fulham,Fulham Boys School,141135,W14 9LY,4001,Hammersmith,E14000726,North End,E05000258,E09000013,2054001,01/09/2014,Boys,53,25.2,State-funded secondary,,Other Christian Faith,0,210,210,78,37.1,0,0,0,0,22,10.5,0,0,11,5.2,1,0.5,3,1.4,10,4.8,2,1,1,0.5,1,0.5,4,1.9,12,5.7,25,11.9,0,0,1,0.5,14,6.7,25,11.9,172,81.9,38,18.1,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,10.4857545,1.5496757,0.1320094,3.3724674,0.1549676,1.7046203,4.870935,1.0554153,0.2472479,0.0958274,0.0414969,0.946364,1.1415084,1.6814728,0.7110658,2.1408483,0.1326695,4.1993859,34.6637321
Hammersmith and Fulham,Sulivan Primary School,100339,SW6 3BN,2577,Chelsea and Fulham,E14000629,Parsons Green and Walham,E05000260,E09000013,2052577,,Mixed,82,26.2,State-funded primary,Not applicable,No religious character,150,160,313,34,15.5,1,0.5,0,0,40,18.3,0,0,18,8.2,5,2.3,7,3.2,10,4.6,0,0,1,0.5,5,2.3,6,2.7,9,4.1,47,21.5,3,1.4,3,1.4,28,12.8,2,0.9,83,37.9,136,62.1,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,11.1142455,1.0496757,0.1320094,4.4275326,0.1549676,4.7046203,4.729065,0.7445847,1.5527521,0.2958274,0.9585031,0.946364,0.6584916,0.8814728,2.3110658,0.7408483,1.0326695,1.9006141,38.3353095
Hammersmith and Fulham,Westside Academy Trust,140201,W6 0LT,6394,Hammersmith,E14000726,Hammersmith Broadway,E05000256,E09000013,2056394,02/09/2013,Mixed,1,25,Pupil referral unit,Not applicable,No religious character,0,5,4,1,25,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,1,25,0,0,4,100,0,0,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,1.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,23.4445847,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,18.5889342,2.1408483,0.3673305,14.1006141,110.4029157
Hammersmith and Fulham,Woodlane High School,100379,W12 0TN,7153,Hammersmith,E14000726,College Park and Old Oak,E05000253,E09000013,2057153,,Mixed,34,37.8,State-funded special school,Not applicable,No religious character,25,65,90,26,28.9,0,0,0,0,8,8.9,0,0,2,2.2,1,1.1,0,0,3,3.3,3,3.3,2,2.2,6,6.7,3,3.3,6,6.7,13,14.4,4,4.4,1,1.1,10,11.1,2,2.2,53,58.9,37,41.1,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,2.2857545,1.5496757,0.1320094,4.9724674,0.1549676,1.2953797,2.370935,0.4554153,1.6472479,1.5958274,2.3414969,0.753636,5.0584916,0.2814728,0.2889342,2.2591517,0.7326695,0.2006141,28.3761467
Hammersmith and Fulham,Queensmill School,100378,W12 0NW,7014,Hammersmith,E14000726,Wormholt and White City,E05000265,E09000013,2057014,,Mixed,75,38.9,State-funded special school,Not applicable,No religious character,35,160,193,34,18.9,1,0.6,0,0,19,10.6,0,0,3,1.7,0,0,2,1.1,10,5.6,2,1.1,1,0.6,6,3.3,6,3.3,10,5.6,43,23.9,7,3.9,1,0.6,34,18.9,1,0.6,86,47.8,93,51.7,1,0.6,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,7.7142455,0.9496757,0.1320094,3.2724674,0.1549676,1.7953797,7.129065,1.5554153,0.5472479,0.7041726,0.1414969,0.846364,1.6584916,0.2814728,0.8110658,1.7591517,0.2326695,8.0006141,37.6859725
Hammersmith and Fulham,Ark Conway Primary Academy,137331,W12 0QT,2000,Hammersmith,E14000726,Wormholt and White City,E05000265,E09000013,2052000,15/09/2011,Mixed,27,17.9,State-funded primary,Not applicable,No religious character,80,70,151,55,45.5,0,0,0,0,12,9.9,0,0,6,5,6,5,3,2.5,4,3.3,1,0.8,1,0.8,0,0,2,1.7,4,3.3,14,11.6,0,0,1,0.8,10,8.3,2,1.7,91,75.2,30,24.8,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,18.8857545,1.5496757,0.1320094,3.9724674,0.1549676,1.5046203,5.170935,3.4445847,0.8527521,1.5958274,0.1585031,0.646364,1.6415084,1.8814728,3.1110658,2.1408483,0.4326695,2.5993859,49.8754119
Hammersmith and Fulham,John Betts Primary School,100346,W6 0UA,3368,Hammersmith,E14000726,Ravenscourt Park,E05000261,E09000013,2053368,,Mixed,31,13.1,State-funded primary,Not applicable,No religious character,110,130,237,112,54.1,0,0,0,0,23,11.1,0,0,3,1.4,4,1.9,5,2.4,15,7.2,4,1.9,4,1.9,0,0,2,1,4,1.9,12,5.8,1,0.5,3,1.4,12,5.8,3,1.4,153,73.9,54,26.1,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,27.4857545,1.5496757,0.1320094,2.7724674,0.1549676,2.0953797,10.970935,0.3445847,0.7527521,2.3041726,0.9414969,0.453636,1.6415084,2.5814728,4.5110658,1.6408483,1.0326695,5.0993859,66.4647823
Hammersmith and Fulham,All Saints CofE Primary School,100344,SW6 6ED,3300,Chelsea and Fulham,E14000629,Palace Riverside,E05000259,E09000013,2053300,,Mixed,14,6.1,State-funded primary,Not applicable,Church of England,120,110,231,112,64,0,0,0,0,20,11.4,0,0,12,6.9,2,1.1,9,5.1,11,6.3,0,0,2,1.1,0,0,0,0,1,0.6,2,1.1,0,0,0,0,2,1.1,2,1.1,136,77.7,39,22.3,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,37.3857545,1.5496757,0.1320094,2.4724674,0.1549676,3.4046203,15.670935,0.4554153,3.4527521,1.4041726,0.9585031,0.346364,1.6415084,3.5814728,5.8110658,2.1408483,0.3673305,9.7993859,90.7292487
Hammersmith and Fulham,Cambridge School,100382,W12 0SP,7204,Hammersmith,E14000726,Wormholt and White City,E05000265,E09000013,2057204,,Mixed,27,46.6,State-funded special school,Not applicable,No religious character,25,35,58,19,32.8,0,0,0,0,2,3.4,0,0,3,5.2,0,0,1,1.7,2,3.4,1,1.7,2,3.4,2,3.4,2,3.4,6,10.3,4,6.9,0,0,0,0,12,20.7,2,3.4,40,69,17,29.3,1,1.7,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,6.1857545,1.5496757,0.1320094,10.4724674,0.1549676,1.7046203,9.870935,1.5554153,0.0527521,1.4958274,0.7414969,1.953636,1.7584916,0.1814728,3.8889342,2.1408483,0.3673305,9.8006141,54.0072491
Hammersmith and Fulham,Langford Primary School,141685,SW6 2LG,2005,Chelsea and Fulham,E14000629,Sands End,E05000262,E09000013,2052005,01/01/2016,Mixed,53,29.1,State-funded primary,Not applicable,No religious character,90,90,182,36,26.9,0,0,0,0,15,11.2,0,0,11,8.2,4,3,0,0,9,6.7,3,2.2,2,1.5,1,0.7,3,2.2,9,6.7,20,14.9,0,0,0,0,21,15.7,0,0,63,47,71,53,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,0.2857545,1.5496757,0.1320094,2.6724674,0.1549676,4.7046203,1.870935,1.4445847,1.6472479,1.8041726,1.2414969,0.053636,0.9415084,1.3814728,0.2889342,2.1408483,0.3673305,4.8006141,27.4822763
Hammersmith and Fulham,Flora Gardens Primary School,100328,W6 0UD,2223,Hammersmith,E14000726,Ravenscourt Park,E05000261,E09000013,2052223,,Mixed,71,32.9,State-funded primary,Not applicable,No religious character,115,100,216,21,13.3,0,0,0,0,15,9.5,1,0.6,7,4.4,4,2.5,1,0.6,7,4.4,2,1.3,2,1.3,1,0.6,5,3.2,8,5.1,47,29.7,8,5.1,0,0,27,17.1,2,1.3,60,38,98,62,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,13.3142455,1.5496757,0.1320094,4.3724674,0.4450324,0.9046203,12.929065,0.9445847,1.0472479,0.4958274,0.3414969,0.146364,1.0415084,0.3814728,1.3110658,2.9591517,0.3673305,6.2006141,48.8837799
Hammersmith and Fulham,Hammersmith Academy,136172,W12 9JD,6906,Hammersmith,E14000726,Askew,E05000251,E09000013,2056906,01/09/2011,Mixed,201,27.1,State-funded secondary,Comprehensive,No religious character,320,420,741,100,13.5,8,1.1,0,0,120,16.2,0,0,22,3,22,3,9,1.2,43,5.8,7,0.9,19,2.6,20,2.7,49,6.6,58,7.8,159,21.5,18,2.4,3,0.4,54,7.3,30,4,294,39.7,445,60.1,2,0.3,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,13.1142455,0.4496757,0.1320094,2.3275326,0.1549676,0.4953797,4.729065,1.4445847,0.4472479,0.9041726,0.0585031,1.153636,1.0584916,3.0185272,1.3889342,0.2591517,0.0326695,3.5993859,34.7681799
Hammersmith and Fulham,Miles Coverdale Primary School,100326,W12 8JJ,2134,Hammersmith,E14000726,Shepherd's Bush Green,E05000263,E09000013,2052134,,Mixed,58,23.3,State-funded primary,Not applicable,No religious character,125,125,249,14,7.3,1,0.5,0,0,15,7.8,0,0,7,3.6,3,1.6,0,0,9,4.7,2,1,7,3.6,7,3.6,8,4.1,22,11.4,63,32.6,0,0,0,0,29,15,6,3.1,67,34.7,126,65.3,0,0,26.6142455,1.5496757,0.1320094,13.8724674,0.1549676,3.4953797,16.770935,1.5554153,1.6472479,4.8958274,0.9585031,1.446364,1.6415084,3.5814728,6.4110658,2.1408483,0.3673305,10.8993859,1.8653504,19.3142455,1.0496757,0.1320094,6.0724674,0.1549676,0.1046203,15.829065,0.0445847,1.6472479,0.1958274,0.0414969,2.153636,1.9584916,0.5185272,4.9889342,2.1408483,0.3673305,4.1006141,60.8145897
